inSmi	refIdx2	Sim
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	22	0.0766
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	89	0.0757
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	40	0.0751
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	69	0.0750
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	41	0.0749
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	52	0.0747
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	77	0.0717
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	17	0.0716
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	59	0.0714
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	24	0.0713
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	39	0.0710
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	0	0.0699
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	73	0.0695
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	8	0.0688
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	60	0.0679
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	48	0.0675
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	53	0.0675
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	65	0.0673
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	1	0.0663
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	82	0.0660
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	72	0.0657
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	15	0.0654
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	76	0.0639
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	71	0.0638
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	62	0.0637
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	9	0.0633
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	47	0.0630
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	95	0.0624
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	20	0.0623
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	13	0.0623
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	98	0.0620
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	10	0.0610
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	79	0.0610
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	42	0.0608
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	16	0.0607
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	96	0.0596
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	26	0.0585
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	45	0.0583
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	55	0.0581
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	83	0.0574
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	87	0.0571
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	100	0.0568
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	38	0.0568
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	70	0.0563
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	91	0.0560
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	35	0.0557
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	50	0.0554
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	29	0.0545
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	58	0.0544
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	43	0.0538
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	12	0.0536
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	84	0.0530
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	32	0.0524
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	14	0.0501
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	25	0.0494
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	92	0.0485
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	37	0.0484
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	7	0.0454
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	81	0.0453
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	46	0.0444
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	51	0.0441
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	94	0.0427
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	6	0.0420
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	5	0.0369
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	44	0.0341
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	88	0.0340
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	34	0.0334
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	93	0.0330
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	68	0.0330
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	3	0.0329
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	36	0.0317
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	4	0.0291
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	2	0.0287
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	19	0.0273
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	18	0.0198
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	99	0.0079
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	11	0.0067
CC1CN(CCN1C(=O)NC(C)C)C(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)Nc4cccc(c4)C#N	90	0.0045
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	29	0.0839
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	75	0.0819
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	51	0.0804
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	30	0.0709
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	59	0.0704
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	21	0.0686
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	33	0.0685
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	17	0.0680
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	24	0.0651
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	8	0.0639
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	72	0.0636
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	52	0.0636
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	67	0.0629
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	80	0.0625
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	41	0.0614
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	58	0.0611
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	53	0.0611
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	95	0.0608
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	73	0.0606
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	13	0.0601
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	22	0.0597
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	38	0.0590
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	78	0.0590
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	98	0.0586
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	91	0.0584
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	84	0.0580
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	97	0.0577
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	57	0.0574
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	3	0.0571
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	92	0.0571
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	69	0.0565
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	60	0.0563
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	7	0.0558
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	87	0.0558
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	49	0.0557
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	15	0.0555
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	82	0.0555
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	85	0.0554
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	43	0.0552
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	28	0.0547
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	40	0.0547
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	39	0.0542
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	25	0.0541
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	63	0.0541
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	35	0.0534
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	62	0.0529
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	31	0.0524
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	45	0.0524
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	74	0.0524
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	20	0.0522
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	83	0.0519
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	23	0.0516
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	47	0.0512
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	50	0.0509
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	54	0.0504
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	56	0.0500
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	55	0.0500
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	81	0.0499
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	26	0.0498
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	86	0.0496
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	48	0.0492
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	64	0.0483
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	88	0.0482
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	76	0.0481
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	89	0.0475
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	10	0.0471
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	65	0.0467
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	96	0.0464
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	66	0.0458
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	5	0.0455
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	27	0.0434
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	42	0.0430
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	37	0.0429
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	71	0.0426
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	93	0.0420
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	16	0.0420
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	94	0.0416
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	100	0.0411
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	9	0.0404
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	12	0.0398
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	77	0.0397
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	14	0.0391
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	46	0.0386
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	61	0.0386
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	79	0.0378
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	70	0.0346
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	1	0.0335
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	36	0.0334
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	0	0.0320
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	44	0.0313
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	6	0.0302
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	34	0.0281
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	68	0.0272
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	2	0.0210
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	4	0.0207
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	18	0.0182
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	90	0.0129
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	19	0.0113
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	99	0.0075
Cc1ccccc1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)c4ccc(cc4)O	11	0.0038
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	56	0.1766
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	30	0.1419
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	47	0.1379
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	75	0.1371
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	78	0.1285
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	54	0.1227
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	82	0.1221
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	49	0.1221
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	31	0.1200
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	74	0.1164
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	59	0.1158
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	86	0.1155
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	80	0.1128
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	65	0.1094
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	21	0.1053
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	14	0.0989
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	71	0.0973
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	41	0.0972
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	48	0.0970
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	62	0.0939
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	66	0.0936
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	15	0.0933
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	100	0.0931
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	23	0.0906
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	61	0.0895
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	28	0.0881
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	77	0.0876
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	22	0.0866
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	89	0.0862
CCN1CCN(CC1)c2cc(c3cc(ccc3n2)NC(=O)C=Cc4cccc(c4)Cl)C	17	0.0861
